roi_id,object_id,x,y,reference_step_length,required_precision,max_decision_risk,collider_flip_any,hit_ownership_change_any,max_hit_distance_delta,max_normal_angle_delta
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,38,0.003125,0.003125,3.647364,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,38,0.003125,0.003125,3.647385,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,38,0.003125,0.003125,3.641987,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,38,0.003125,0.003125,3.642002,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,38,0.003125,0.003125,3.641119,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,38,0.003125,0.003125,3.641143,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,38,0.003125,0.003125,3.638004,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,39,0.003125,0.003125,3.647371,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,39,0.003125,0.003125,3.641972,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,39,0.003125,0.003125,3.641131,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,39,0.003125,0.003125,3.641172,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,39,0.003125,0.003125,3.638086,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,35,0.003125,0.003125,3.649741,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,35,0.003125,0.003125,3.653695,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,35,0.003125,0.003125,3.64745,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,37,0.003125,0.003125,3.647449,True,True,0,1.570796
