region_id,node_id,object_id,node_center_x,node_center_y,object_centroid_projected_x,object_centroid_projected_y,max_decision_risk,inner_high_risk_radius,outer_stable_radius,required_precision_label_inside_region,convergence_class_distribution,region_class,sample_count,high_risk_sample_count,stable_sample_count,sealed
112,112,geometry:25836914057,472,278,480,270,2.253309,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
113,113,geometry:25836914057,472,278,480,270,2.253309,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
114,114,geometry:25836914057,472,278,480,270,2.253309,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
115,115,geometry:25836914057,472,262,480,270,2.253311,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
116,116,geometry:25836914057,472,262,480,270,2.253311,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
117,117,geometry:25836914057,472,262,480,270,2.253311,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
118,118,geometry:25836914057,472,262,480,270,2.253311,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
119,119,geometry:25836914057,472,262,480,270,2.253311,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
120,120,geometry:25836914057,472,262,480,270,2.253311,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
121,121,geometry:25836914057,471,277,480,270,2.253309,33.970576,,0.003125,threshold_snap:256,UNSEALED_NONCONVERGENT,256,256,0,no
122,122,geometry:25836914057,471,261,480,270,2.253311,32.526912,,0.003125,threshold_snap:249,UNSEALED_NONCONVERGENT,249,249,0,no
123,123,geometry:25836914057,468,262,480,270,2.253311,31.240999,,0.003125,threshold_snap:251,UNSEALED_NONCONVERGENT,251,251,0,no
124,124,geometry:25836914057,472,282,480,270,2.253309,31.240999,,0.003125,threshold_snap:236,UNSEALED_NONCONVERGENT,236,236,0,no
125,125,geometry:25836914057,469,281,480,270,2.253309,29.698485,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
126,126,geometry:25836914057,472,286,480,270,2.253309,28.84441,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
127,127,geometry:25836914057,472,254,480,270,2.253311,28.84441,,0.003125,threshold_snap:211,UNSEALED_NONCONVERGENT,211,211,0,no
128,128,geometry:25836914057,472,286,480,270,2.253309,28.84441,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
129,129,geometry:25836914057,472,254,480,270,2.253311,28.84441,,0.003125,threshold_snap:211,UNSEALED_NONCONVERGENT,211,211,0,no
130,130,geometry:25836914057,472,286,480,270,2.253309,28.84441,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
131,131,geometry:25836914057,472,254,480,270,2.253311,28.84441,,0.003125,threshold_snap:211,UNSEALED_NONCONVERGENT,211,211,0,no
132,132,geometry:25836914057,475,297,480,270,2.253309,28,,0.003125,threshold_snap:134,UNSEALED_NONCONVERGENT,134,134,0,no
