anchor_id,object_id,projected_tile,projected_x,projected_y,object_centroid_projected_x,object_centroid_projected_y,radial_dist_from_object_centroid,radial_angle_from_object_centroid,nearest_anchor_kind,nearest_corner_dist,nearest_edge_dist,radial_offset_x,radial_offset_y,step_length,reference_step_length,sample_count,mean_decision_risk,max_decision_risk,match_rate,matched_count,monotonic_decay,minimum_step_satisfying_epsilon,persistent_mismatch_at_0.00625
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-8,0,0.00625,0.003125,1,2.251338,2.251338,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-8,0,0.0125,0.003125,1,2.251326,2.251326,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-8,0,0.015,0.003125,1,2.253278,2.253278,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,-16,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,-16,0.00625,0.003125,1,2.251329,2.251329,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,-16,0.0125,0.003125,1,2.251341,2.251341,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,-16,0.015,0.003125,1,2.253293,2.253293,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,0,0.00625,0.003125,1,2.251329,2.251329,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,0,0.0125,0.003125,1,2.251341,2.251341,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-16,0,0.015,0.003125,1,2.253293,2.253293,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,-8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,-8,0.00625,0.003125,1,2.251329,2.251329,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,-8,0.0125,0.003125,1,2.251341,2.251341,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,-8,0.015,0.003125,1,2.253293,2.253293,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,8,0.00625,0.003125,1,2.251329,2.251329,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,8,0.0125,0.003125,1,2.251341,2.251341,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,262,480,270,25.29822,-2.819842,Centroid,-1,189.5257,-8,8,0.015,0.003125,1,2.253293,2.253293,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-16,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-16,0,0.00625,0.003125,1,2.251357,2.251357,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-16,0,0.0125,0.003125,1,2.251347,2.251347,0,0,fail,0.003125,yes
