roi_id,object_id,x,y,reference_step_length,required_precision,max_decision_risk,collider_flip_any,hit_ownership_change_any,max_hit_distance_delta,max_normal_angle_delta
geometry:25836914057:edge_midpoint:2,geometry:25836914057,164,152,0.003125,0.003125,2.293118,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,156,153,0.003125,0.003125,2.294304,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,153,0.003125,0.003125,2.294276,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,153,0.003125,0.003125,2.294286,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,153,0.003125,0.003125,2.294284,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,153,0.003125,0.003125,2.294304,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,164,153,0.003125,0.003125,2.294303,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,156,154,0.003125,0.003125,2.296251,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,154,0.003125,0.003125,2.29625,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,158,154,0.003125,0.003125,2.296256,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,154,0.003125,0.003125,2.296258,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,160,154,0.003125,0.003125,2.296258,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,154,0.003125,0.003125,2.296256,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,162,154,0.003125,0.003125,2.29625,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,154,0.003125,0.003125,2.296251,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,164,154,0.003125,0.003125,2.296233,True,True,0,1.570796
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,155,0.003125,0.003125,5.399966,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,155,0.003125,0.003125,5.400038,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,155,0.003125,0.003125,5.399985,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,155,0.003125,0.003125,5.399942,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,156,156,0.003125,0.003125,5.40016,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,156,0.003125,0.003125,5.400117,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,158,156,0.003125,0.003125,5.400082,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,156,0.003125,0.003125,5.399915,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,160,156,0.003125,0.003125,5.399915,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,156,0.003125,0.003125,5.400082,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,162,156,0.003125,0.003125,5.400117,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,156,0.003125,0.003125,5.40016,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,164,156,0.003125,0.003125,5.400102,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,156,157,0.003125,0.003125,5.399811,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,157,0.003125,0.003125,5.400032,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,157,0.003125,0.003125,5.399986,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,157,0.003125,0.003125,5.399974,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,157,0.003125,0.003125,5.399811,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,164,157,0.003125,0.003125,5.399942,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,156,158,0.003125,0.003125,5.399951,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,158,0.003125,0.003125,5.399963,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,158,158,0.003125,0.003125,5.399957,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,158,0.003125,0.003125,5.399964,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,160,158,0.003125,0.003125,5.399964,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,158,0.003125,0.003125,5.399957,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,162,158,0.003125,0.003125,5.399963,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,158,0.003125,0.003125,5.399951,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,164,158,0.003125,0.003125,5.400113,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,157,159,0.003125,0.003125,5.400108,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,158,159,0.003125,0.003125,5.400112,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,159,159,0.003125,0.003125,5.400116,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,161,159,0.003125,0.003125,5.400112,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,162,159,0.003125,0.003125,5.400108,False,False,0,0
geometry:25836914057:edge_midpoint:2,geometry:25836914057,163,159,0.003125,0.003125,5.399962,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,155,0.003125,0.003125,5.400038,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,155,0.003125,0.003125,5.399966,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,155,0.003125,0.003125,5.399985,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,157,0.003125,0.003125,5.399986,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,153,0.003125,0.003125,2.294286,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,157,0.003125,0.003125,5.400032,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,153,0.003125,0.003125,2.294276,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,157,0.003125,0.003125,5.399974,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,153,0.003125,0.003125,2.294284,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,155,0.003125,0.003125,5.399926,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,155,0.003125,0.003125,5.399942,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,159,0.003125,0.003125,5.400116,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,151,0.003125,0.003125,2.293104,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,159,0.003125,0.003125,5.399901,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,151,0.003125,0.003125,2.293133,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,159,0.003125,0.003125,5.399962,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,151,0.003125,0.003125,2.293129,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,168,155,0.003125,0.003125,5.400123,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,152,155,0.003125,0.003125,5.399917,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,163,0.003125,0.003125,5.399842,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,147,0.003125,0.003125,2.28688,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,168,163,0.003125,0.003125,5.399989,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,168,147,0.003125,0.003125,2.288436,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,152,163,0.003125,0.003125,5.400061,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,152,147,0.003125,0.003125,2.288418,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,176,155,0.003125,0.003125,5.399901,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,144,155,0.003125,0.003125,5.400078,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,171,0.003125,0.003125,5.399919,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,139,0.003125,0.003125,2.271257,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,176,171,0.003125,0.003125,5.399973,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,176,139,0.003125,0.003125,2.265023,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,144,171,0.003125,0.003125,5.399933,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,144,139,0.003125,0.003125,2.277511,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,151,0.003125,0.003125,2.293108,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,151,0.003125,0.003125,2.293117,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,151,0.003125,0.003125,2.293104,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,151,0.003125,0.003125,2.293117,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,151,0.003125,0.003125,2.293108,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,151,0.003125,0.003125,2.293129,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,152,0.003125,0.003125,2.293135,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,152,0.003125,0.003125,2.293111,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,152,0.003125,0.003125,2.293107,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,152,0.003125,0.003125,2.293108,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,152,0.003125,0.003125,2.293108,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,152,0.003125,0.003125,2.293107,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,152,0.003125,0.003125,2.293111,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,152,0.003125,0.003125,2.293135,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,152,0.003125,0.003125,2.293118,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,153,0.003125,0.003125,2.294304,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,153,0.003125,0.003125,2.294276,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,153,0.003125,0.003125,2.294286,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,153,0.003125,0.003125,2.294284,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,153,0.003125,0.003125,2.294304,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,153,0.003125,0.003125,2.294303,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,154,0.003125,0.003125,2.296251,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,154,0.003125,0.003125,2.29625,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,154,0.003125,0.003125,2.296256,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,154,0.003125,0.003125,2.296258,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,154,0.003125,0.003125,2.296258,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,154,0.003125,0.003125,2.296256,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,154,0.003125,0.003125,2.29625,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,154,0.003125,0.003125,2.296251,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,154,0.003125,0.003125,2.296233,True,True,0,1.570796
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,155,0.003125,0.003125,5.399966,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,155,0.003125,0.003125,5.400038,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,155,0.003125,0.003125,5.399985,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,155,0.003125,0.003125,5.399942,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,156,0.003125,0.003125,5.40016,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,156,0.003125,0.003125,5.400117,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,156,0.003125,0.003125,5.400082,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,156,0.003125,0.003125,5.399915,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,156,0.003125,0.003125,5.399915,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,156,0.003125,0.003125,5.400082,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,156,0.003125,0.003125,5.400117,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,156,0.003125,0.003125,5.40016,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,156,0.003125,0.003125,5.400102,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,157,0.003125,0.003125,5.399811,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,157,0.003125,0.003125,5.400032,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,157,0.003125,0.003125,5.399986,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,157,0.003125,0.003125,5.399974,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,157,0.003125,0.003125,5.399811,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,157,0.003125,0.003125,5.399942,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,156,158,0.003125,0.003125,5.399951,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,158,0.003125,0.003125,5.399963,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,158,0.003125,0.003125,5.399957,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,158,0.003125,0.003125,5.399964,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,160,158,0.003125,0.003125,5.399964,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,158,0.003125,0.003125,5.399957,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,158,0.003125,0.003125,5.399963,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,158,0.003125,0.003125,5.399951,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,164,158,0.003125,0.003125,5.400113,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,157,159,0.003125,0.003125,5.400108,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,158,159,0.003125,0.003125,5.400112,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,159,159,0.003125,0.003125,5.400116,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,161,159,0.003125,0.003125,5.400112,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,162,159,0.003125,0.003125,5.400108,False,False,0,0
geometry:25836914057:edge_midpoint:4,geometry:25836914057,163,159,0.003125,0.003125,5.399962,False,False,0,0
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,35,0.003125,0.003125,2.324349,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,35,0.003125,0.003125,2.32436,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,35,0.003125,0.003125,2.327493,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,37,0.003125,0.003125,2.324344,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,33,0.003125,0.003125,2.327464,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,37,0.003125,0.003125,2.321619,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,33,0.003125,0.003125,2.325525,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,37,0.003125,0.003125,2.324352,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,33,0.003125,0.003125,2.327485,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,34,0.003125,0.003125,2.327494,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,36,0.003125,0.003125,2.324366,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,33,0.003125,0.003125,2.327474,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,37,0.003125,0.003125,2.324363,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,35,0.003125,0.003125,2.321635,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,35,0.003125,0.003125,2.327465,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,39,0.003125,0.003125,2.321608,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,31,0.003125,0.003125,2.327482,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,39,0.003125,0.003125,2.318113,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,31,0.003125,0.003125,2.327484,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,39,0.003125,0.003125,2.324366,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,31,0.003125,0.003125,2.331387,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,33,0.003125,0.003125,2.330598,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,37,0.003125,0.003125,2.321239,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,31,0.003125,0.003125,2.327481,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,39,0.003125,0.003125,2.321618,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,48,35,0.003125,0.003125,2.321246,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,32,35,0.003125,0.003125,2.330601,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,43,0.003125,0.003125,2.318098,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,27,0.003125,0.003125,2.333717,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,48,43,0.003125,0.003125,2.311856,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,48,27,0.003125,0.003125,2.327492,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,32,43,0.003125,0.003125,2.32435,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,32,27,0.003125,0.003125,2.339957,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,33,32,0.003125,0.003125,2.333726,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,47,38,0.003125,0.003125,2.318099,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,28,0.003125,0.003125,2.330601,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,42,0.003125,0.003125,2.321224,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,56,35,0.003125,0.003125,2.314976,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,24,35,0.003125,0.003125,2.336858,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,51,0.003125,0.003125,2.311856,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,19,0.003125,0.003125,5.400108,False,False,0,0
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,56,51,0.003125,0.003125,2.302503,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,56,19,0.003125,0.003125,5.400112,False,False,0,0
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,24,51,0.003125,0.003125,2.324367,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,24,19,0.003125,0.003125,5.400034,False,False,0,0
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,25,28,0.003125,0.003125,2.343085,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,55,42,0.003125,0.003125,2.308746,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,47,20,0.003125,0.003125,5.399978,False,False,0,0
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,33,50,0.003125,0.003125,2.318093,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,31,0.003125,0.003125,2.330607,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,31,0.003125,0.003125,2.330592,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,31,0.003125,0.003125,2.330592,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,31,0.003125,0.003125,2.327489,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,31,0.003125,0.003125,2.327484,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,32,0.003125,0.003125,2.330618,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,32,0.003125,0.003125,2.330594,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,32,0.003125,0.003125,2.330609,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,32,0.003125,0.003125,2.327483,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,32,0.003125,0.003125,2.327492,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,32,0.003125,0.003125,2.327476,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,32,0.003125,0.003125,2.327479,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,32,0.003125,0.003125,2.327462,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,32,0.003125,0.003125,2.325512,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,33,0.003125,0.003125,2.327485,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,33,0.003125,0.003125,2.327466,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,33,0.003125,0.003125,2.324361,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,33,0.003125,0.003125,2.324364,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,34,0.003125,0.003125,2.32747,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,34,0.003125,0.003125,2.327491,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,34,0.003125,0.003125,2.327477,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,40,34,0.003125,0.003125,2.327472,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,34,0.003125,0.003125,2.325536,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,42,34,0.003125,0.003125,2.324355,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,34,0.003125,0.003125,2.324361,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,44,34,0.003125,0.003125,2.324364,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,35,0.003125,0.003125,2.327487,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,35,0.003125,0.003125,2.325526,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,41,35,0.003125,0.003125,2.324362,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,43,35,0.003125,0.003125,2.324364,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,36,36,0.003125,0.003125,2.327466,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,37,36,0.003125,0.003125,2.327476,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,38,36,0.003125,0.003125,2.325528,True,True,0,1.570796
manual_roi:40:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,39,36,0.003125,0.003125,2.324345,True,True,0,1.570796
