node_id,hit,collider_id,domain_id,area_px,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,mean_path_length,mean_step_count,mean_boundary_event_count
36,1,25836914057,0,168,214.5,75.5,173,75,256,76,8.264785,495.5,0.0
37,1,25836914057,0,252,104.5,80.0,63,79,146,81,8.258744,448.0,0.0
38,1,25887245710,0,65,158.2,79.8,147,79,172,81,8.004448,460.4,0.0
39,1,25836914057,0,168,214.5,79.5,173,79,256,80,8.25928,479.0,0.0
40,1,25836914057,0,252,104.5,84.0,63,83,146,85,8.2553,438.666667,0.0
41,1,25887245710,0,65,158.2,83.8,147,83,172,85,8.000846,449.2,0.0
42,1,25836914057,0,168,214.5,83.5,173,83,256,84,8.255607,465.0,0.0
43,1,25836914057,0,252,104.5,88.0,63,87,146,89,8.253694,430.666667,0.0
44,1,25887245710,0,65,158.2,87.8,147,87,172,89,7.999117,439.6,0.0
45,1,25836914057,0,168,214.5,87.5,173,87,256,88,8.253771,453.0,0.0
46,1,25836914057,0,252,104.5,92.0,63,91,146,93,8.253923,424.0,0.0
47,1,25887245710,0,65,158.2,91.8,147,91,172,93,7.999259,431.6,0.0
48,1,25836914057,0,168,214.5,91.5,173,91,256,92,8.253771,443.0,0.0
49,1,25836914057,0,252,104.5,96.0,63,95,146,97,8.25599,418.0,0.0
50,1,25887245710,0,65,158.2,95.8,147,95,172,97,8.001269,424.4,0.0
51,1,25836914057,0,168,214.5,95.5,173,95,256,96,8.255607,434.0,0.0
52,1,25836914057,0,252,104.5,100.0,63,99,146,101,8.259891,413.333333,0.0
53,1,25887245710,0,65,158.2,99.8,147,99,172,101,8.005152,418.8,0.0
54,1,25836914057,0,168,214.5,99.5,173,99,256,100,8.25928,427.0,0.0
55,1,25836914057,0,252,104.5,104.0,63,103,146,105,8.265626,409.0,0.0
56,1,25887245710,0,65,158.2,103.8,147,103,172,105,8.010898,413.6,0.0
57,1,25836914057,0,168,214.5,103.5,173,103,256,104,8.264785,420.5,0.0
58,1,25836914057,0,233,101.85,107.918,63,107,146,109,8.287412,406.909871,0.0
59,1,25887245710,0,52,159.5,107.5,147,107,172,108,8.012254,415.0,0.0
60,1,25836914057,0,168,214.5,107.5,173,107,256,108,8.27212,415.0,0.0
61,1,25836914057,0,252,104.5,112.0,63,111,146,113,8.282577,402.333333,0.0
62,1,25887245710,0,65,158.2,111.8,147,111,172,113,8.027983,405.6,0.0
63,1,25836914057,0,168,214.5,111.5,173,111,256,112,8.281281,410.5,0.0
64,1,25836914057,0,252,104.5,116.0,63,115,146,117,8.293783,400.0,0.0
65,1,25887245710,0,65,158.2,115.8,147,115,172,117,8.039302,402.8,0.0
66,1,25836914057,0,168,214.5,115.5,173,115,256,116,8.292258,407.0,0.0
67,1,25836914057,0,233,101.85,119.918,63,119,146,121,8.320848,398.618026,0.0
68,1,25887245710,0,52,159.5,119.5,147,119,172,120,8.045775,403.5,0.0
69,1,25836914057,0,74,191.0,119.5,173,119,209,120,8.162193,403.5,0.0
70,1,25987909012,0,10,212.0,119.5,210,119,214,120,8.168191,403.5,0.0
71,1,25836914057,0,84,235.5,119.5,215,119,256,120,8.436546,403.5,0.0
72,1,25836914057,0,252,104.5,124.0,63,123,146,125,8.321616,395.666667,0.0
73,1,25887245710,0,65,158.2,123.8,147,123,172,125,8.067474,397.6,0.0
74,1,25836914057,0,168,214.5,123.5,173,123,256,124,8.319642,400.5,0.0
75,1,25836914057,0,252,104.5,128.0,63,127,146,129,8.338225,394.0,0.0
76,1,25887245710,0,65,158.2,127.8,147,127,172,129,8.084298,395.6,0.0
77,1,25836914057,0,168,214.5,127.5,173,127,256,128,8.336029,398.0,0.0
78,1,25836914057,0,252,104.5,132.0,63,131,146,133,8.356617,392.666667,0.0
79,1,25887245710,0,65,158.2,131.8,147,131,172,133,8.102932,394.0,0.0
80,1,25836914057,0,168,214.5,131.5,173,131,256,132,8.354198,396.0,0.0
81,1,25836914057,0,252,104.5,136.0,63,135,146,137,8.37678,391.666667,0.0
82,1,25887245710,0,65,158.2,135.8,147,135,172,137,8.123376,392.8,0.0
83,1,25836914057,0,168,214.5,135.5,173,135,256,136,8.37414,394.5,0.0
84,1,25836914057,0,233,101.85,139.918,63,139,146,141,8.412406,390.407725,0.0
85,1,25887245710,0,52,159.5,139.5,147,139,172,140,8.138156,392.5,0.0
86,1,25836914057,0,168,214.5,139.5,173,139,256,140,8.39584,392.5,0.0
87,1,25836914057,0,485,149.8,143.8,63,143,256,145,8.39418,390.2,0.0
88,1,25836914057,0,485,149.8,147.8,63,147,256,149,8.419566,389.4,0.0
89,1,25836914057,0,485,149.8,151.8,63,151,256,153,8.44667,388.6,0.0
