node_id,hit,collider_id,domain_id,area_px,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,mean_path_length,mean_step_count,mean_boundary_event_count
49,1,25836914057,0,219,210.658,91.849,173,91,256,93,8.228424,372.589041,0.0
50,1,25836914057,0,252,104.5,96.0,63,95,146,97,8.256006,362.666667,0.0
51,1,25887245710,0,78,159.5,96.0,147,95,172,97,7.995851,362.666667,0.0
52,1,25836914057,0,219,210.658,95.849,173,95,256,97,8.230429,366.835616,0.0
53,1,25836914057,0,252,104.5,100.0,63,99,146,101,8.259907,357.666667,0.0
54,1,25887245710,0,78,159.5,100.0,147,99,172,101,7.999827,357.666667,0.0
55,1,25836914057,0,219,210.658,99.849,173,99,256,101,8.234274,361.232877,0.0
56,1,25836914057,0,252,104.5,104.0,63,103,146,105,8.265642,354.0,0.0
57,1,25887245710,0,78,159.5,104.0,147,103,172,105,8.005663,354.0,0.0
58,1,25836914057,0,251,214.335,103.996,173,103,256,105,8.264353,354.079681,0.0
59,1,25836914057,0,252,104.5,108.0,63,107,146,109,8.273205,351.0,0.0
60,1,25887245710,0,78,159.5,108.0,147,107,172,109,8.013363,351.0,0.0
61,1,25836914057,0,252,214.5,108.0,173,107,256,109,8.273205,351.0,0.0
62,1,25836914057,0,252,104.5,112.0,63,111,146,113,8.282594,348.333333,0.0
63,1,25887245710,0,78,159.5,112.0,147,111,172,113,8.022923,348.333333,0.0
64,1,25836914057,0,251,214.335,111.996,173,111,256,113,8.281304,348.390438,0.0
65,1,25836914057,0,252,104.5,116.0,63,115,146,117,8.293799,346.0,0.0
66,1,25887245710,0,78,159.5,116.0,147,115,172,117,8.034323,346.0,0.0
67,1,25836914057,0,247,214.381,115.98,173,115,256,117,8.293258,346.242915,0.0
68,1,25987909012,0,4,211.5,117.0,210,117,213,117,8.18227,334.0,0.0
69,1,25836914057,0,252,104.5,120.0,63,119,146,121,8.306813,344.333333,0.0
70,1,25887245710,0,78,159.5,120.0,147,119,172,121,8.047573,344.333333,0.0
71,1,25836914057,0,112,191.17,120.009,173,119,210,121,8.164768,344.241071,0.0
72,1,25987909012,0,13,212.0,119.846,210,119,214,121,8.173593,345.923077,0.0
73,1,25836914057,0,126,235.167,120.0,214,119,256,121,8.43546,344.333333,0.0
74,1,25836914057,0,252,104.5,124.0,63,123,146,125,8.321631,342.666667,0.0
75,1,25887245710,0,78,159.5,124.0,147,123,172,125,8.062655,342.666667,0.0
76,1,25836914057,0,251,214.335,123.996,173,123,256,125,8.320342,342.701195,0.0
77,1,25836914057,0,252,104.5,128.0,63,127,146,129,8.338242,341.333333,0.0
78,1,25887245710,0,78,159.5,128.0,147,127,172,129,8.079556,341.333333,0.0
79,1,25836914057,0,251,214.335,127.996,173,127,256,129,8.336954,341.36255,0.0
80,1,25836914057,0,252,104.5,132.0,63,131,146,133,8.356633,340.0,0.0
81,1,25887245710,0,78,159.5,132.0,147,131,172,133,8.098273,340.0,0.0
82,1,25836914057,0,219,210.658,131.849,173,131,256,133,8.330758,340.90411,0.0
83,1,25836914057,0,252,104.5,136.0,63,135,146,137,8.376795,339.0,0.0
84,1,25887245710,0,78,159.5,136.0,147,135,172,137,8.118784,339.0,0.0
85,1,25836914057,0,251,214.335,135.996,173,135,256,137,8.375509,339.01992,0.0
86,1,25836914057,0,252,104.5,140.0,63,139,146,141,8.398713,338.333333,0.0
87,1,25887245710,0,78,159.5,140.0,147,139,172,141,8.141082,338.333333,0.0
88,1,25836914057,0,251,214.335,139.996,173,139,256,141,8.397429,338.350598,0.0
89,1,25836914057,0,581,159.334,143.998,63,143,256,145,8.394826,337.339071,0.0
90,1,25836914057,0,581,159.334,147.998,63,147,256,149,8.420301,337.005164,0.0
91,1,25836914057,0,581,159.334,151.998,63,151,256,153,8.447492,336.337349,0.0
