node_id,hit,collider_id,domain_id,area_px,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,mean_path_length,mean_step_count,mean_boundary_event_count
39,1,25836914057,0,168,104.5,83.5,63,83,146,84,8.255601,600.5,0.0
40,1,25887245710,0,52,159.5,83.5,147,83,172,84,7.995432,600.5,0.0
41,1,25836914057,0,168,214.5,83.5,173,83,256,84,8.255601,600.5,0.0
42,1,25836914057,0,168,104.5,87.5,63,87,146,88,8.253763,588.5,0.0
43,1,25887245710,0,52,159.5,87.5,147,87,172,88,7.993563,588.5,0.0
44,1,25836914057,0,168,214.5,87.5,173,87,256,88,8.253763,588.5,0.0
45,1,25836914057,0,168,104.5,91.5,63,91,146,92,8.253763,575.5,0.0
46,1,25887245710,0,52,159.5,91.5,147,91,172,92,7.993563,575.5,0.0
47,1,25836914057,0,168,214.5,91.5,173,91,256,92,8.253763,575.5,0.0
48,1,25836914057,0,168,104.5,95.5,63,95,146,96,8.255601,564.0,0.0
49,1,25887245710,0,52,159.5,95.5,147,95,172,96,7.995432,564.0,0.0
50,1,25836914057,0,168,214.5,95.5,173,95,256,96,8.255601,564.0,0.0
51,1,25836914057,0,168,104.5,99.5,63,99,146,100,8.259274,554.5,0.0
52,1,25887245710,0,52,159.5,99.5,147,99,172,100,7.999174,554.5,0.0
53,1,25836914057,0,168,214.5,99.5,173,99,256,100,8.259274,554.5,0.0
54,1,25836914057,0,169,104.254,103.509,63,103,146,105,8.266699,546.230769,0.0
55,1,25887245710,0,52,159.5,103.5,147,103,172,104,8.004777,546.5,0.0
56,1,25836914057,0,168,214.5,103.5,173,103,256,104,8.26478,546.5,0.0
57,1,25836914057,0,168,104.5,107.5,63,107,146,108,8.272115,539.5,0.0
58,1,25887245710,0,52,159.5,107.5,147,107,172,108,8.012244,539.5,0.0
59,1,25836914057,0,168,214.5,107.5,173,107,256,108,8.272115,539.5,0.0
60,1,25836914057,0,169,104.254,111.509,63,111,146,113,8.283198,533.307692,0.0
61,1,25887245710,0,52,159.5,111.5,147,111,172,112,8.021569,533.5,0.0
62,1,25836914057,0,168,214.5,111.5,173,111,256,112,8.281276,533.5,0.0
63,1,25836914057,0,168,104.5,115.5,63,115,146,116,8.292255,528.5,0.0
64,1,25887245710,0,52,159.5,115.5,147,115,172,116,8.032746,528.5,0.0
65,1,25836914057,0,168,214.5,115.5,173,115,256,116,8.292255,528.5,0.0
66,1,25836914057,0,169,104.254,119.509,63,119,146,121,8.306968,523.863905,0.0
67,1,25887245710,0,52,159.5,119.5,147,119,172,120,8.045764,524.0,0.0
68,1,25836914057,0,74,191.0,119.5,173,119,209,120,8.162184,524.0,0.0
69,1,25987909012,0,10,212.0,119.5,210,119,214,120,8.168181,524.0,0.0
70,1,25836914057,0,84,235.5,119.5,215,119,256,120,8.436543,524.0,0.0
71,1,25836914057,0,168,104.5,123.5,63,123,146,124,8.319638,520.5,0.0
72,1,25887245710,0,52,159.5,123.5,147,123,172,124,8.060617,520.5,0.0
73,1,25836914057,0,168,214.5,123.5,173,123,256,124,8.319638,520.5,0.0
74,1,25836914057,0,168,104.5,127.5,63,127,146,128,8.336024,517.0,0.0
75,1,25887245710,0,52,159.5,127.5,147,127,172,128,8.077293,517.0,0.0
76,1,25836914057,0,168,214.5,127.5,173,127,256,128,8.336025,517.0,0.0
77,1,25836914057,0,169,104.254,131.509,63,131,146,133,8.356119,513.91716,0.0
78,1,25887245710,0,52,159.5,131.5,147,131,172,132,8.095784,514.0,0.0
79,1,25836914057,0,168,214.5,131.5,173,131,256,132,8.354193,514.0,0.0
80,1,25836914057,0,168,104.5,135.5,63,135,146,136,8.374135,512.0,0.0
81,1,25887245710,0,52,159.5,135.5,147,135,172,136,8.116071,512.0,0.0
82,1,25836914057,0,168,214.5,135.5,173,135,256,136,8.374135,512.0,0.0
83,1,25836914057,0,168,104.5,139.5,63,139,146,140,8.395834,510.0,0.0
84,1,25887245710,0,52,159.5,139.5,147,139,172,140,8.138152,510.0,0.0
85,1,25836914057,0,168,214.5,139.5,173,139,256,140,8.395834,510.0,0.0
86,1,25836914057,0,388,159.5,143.5,63,143,256,144,8.392323,508.5,0.0
87,1,25836914057,0,388,159.5,147.5,63,147,256,148,8.417581,507.0,0.0
88,1,25836914057,0,388,159.5,151.5,63,151,256,152,8.444562,506.0,0.0
