node_id,hit,collider_id,domain_id,area_px,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,mean_path_length,mean_step_count,mean_boundary_event_count
61,1,25836914057,0,251,214.335,107.996,173,107,256,109,8.271884,376.406375,0.0
62,1,25836914057,0,252,104.5,112.0,63,111,146,113,8.282561,373.333333,0.0
63,1,25887245710,0,78,159.5,112.0,147,111,172,113,8.022886,373.333333,0.0
64,1,25836914057,0,251,214.335,111.996,173,111,256,113,8.281272,373.394422,0.0
65,1,25836914057,0,252,104.5,116.0,63,115,146,117,8.293765,371.0,0.0
66,1,25887245710,0,78,159.5,116.0,147,115,172,117,8.034292,371.0,0.0
67,1,25836914057,0,187,211.198,115.652,173,115,256,117,8.274815,375.518717,0.0
68,1,25836914057,0,252,104.5,120.0,63,119,146,121,8.306781,369.0,0.0
69,1,25887245710,0,78,159.5,120.0,147,119,172,121,8.047538,369.0,0.0
70,1,25836914057,0,112,191.17,120.009,173,119,210,121,8.164734,368.901786,0.0
71,1,25987909012,0,13,212.0,119.846,210,119,214,121,8.173569,370.692308,0.0
72,1,25836914057,0,94,233.691,119.66,214,119,256,121,8.422499,372.744681,0.0
73,1,25836914057,0,252,104.5,124.0,63,123,146,125,8.321598,367.333333,0.0
74,1,25887245710,0,78,159.5,124.0,147,123,172,125,8.062621,367.333333,0.0
75,1,25836914057,0,187,211.198,123.652,173,123,256,125,8.302397,370.57754,0.0
76,1,25836914057,0,252,104.5,128.0,63,127,146,129,8.338209,365.666667,0.0
77,1,25887245710,0,78,159.5,128.0,147,127,172,129,8.079524,365.666667,0.0
78,1,25836914057,0,187,211.198,127.652,173,127,256,129,8.318888,368.331551,0.0
79,1,25836914057,0,252,104.5,132.0,63,131,146,133,8.3566,364.333333,0.0
80,1,25887245710,0,78,159.5,132.0,147,131,172,133,8.09824,364.333333,0.0
81,1,25836914057,0,251,214.335,131.996,173,131,256,133,8.355313,364.358566,0.0
82,1,25836914057,0,252,104.5,136.0,63,135,146,137,8.376761,363.333333,0.0
83,1,25887245710,0,78,159.5,136.0,147,135,172,137,8.118753,363.333333,0.0
84,1,25836914057,0,187,211.198,135.652,173,135,256,137,8.357218,365.187166,0.0
85,1,25836914057,0,252,104.5,140.0,63,139,146,141,8.398679,362.333333,0.0
86,1,25887245710,0,78,159.5,140.0,147,139,172,141,8.141047,362.333333,0.0
87,1,25836914057,0,187,211.198,139.652,173,139,256,141,8.379031,363.839572,0.0
88,1,25836914057,0,549,154.661,143.94,63,143,256,145,8.383455,361.887067,0.0
89,1,25836914057,0,517,151.391,147.874,63,147,256,149,8.410313,361.377176,0.0
90,1,25836914057,0,517,151.391,151.874,63,151,256,153,8.437482,360.377176,0.0
